id,article_id,comment_counter,comment_id,text,reactions,post_time,author,replies
69,10019010,source2_10019010_14,773628_0,"Trust the &quot;steady hand on the till&quot; and what do you get?A sputtering Canadian economy that is comparable to the Mulroney Conservative Government's deficit. The only difference, Harper plays a shell game by downloading the financial pain to the Provinces, and then &quot;blames&quot; the Provinces for mismanaging their economies.Unemployemt, poverty, and debt is what the Harper Government is delivering while spending millions telling us they are all about jobs, growth and prosperity.By far the most incompetent government in modern Canadian history.",{},"Mar 21, 2013",K Wright,Yes
70,10019010,source2_10019010_14_0,773628_0,Sticky hand in the till.,{},"Mar 21, 2013",I do not like them Sam I Am,No
71,10019010,source2_10019010_14_1,773628_0," K Wright writes: &quot;The only difference, Harper plays a shell game by downloading the financial pain to the Provinces&quot;================The fallacy of your argument, and indeed of this article as a whole, is that the Federal government is transferring more money to the Provincial governments than ever before.The author is straight up wrong, and easily verified as such. Transfer payments are up, *WAY* up. Not just relative to inflation, but relative to GDP.The problem is that the costs to administer these programs is rising at an even faster rate. Canada's economy is growing at an average rate of about 3 or 4% per year. Transfer payments are going up by 6% per year. Costs are going up by 7 or 8% per year.It is also somewhat interesting that you complain about Harper and Mulroney and ignore Chretien who actually *DID* cut transfer payments. In fact, under Chretien transfer payments were cut *DRASTICALLY*, being reduced by some 30% in nominal dollars (and closer to 50% when seen relative to GDP).This was a VERY smart policy by Chretien and one that Harper *SHOULD* be emulating, but he's not. Instead he just keeps giving more and more money to the Provinces.",{},"Mar 21, 2013",Tony .,No
72,10019010,source2_10019010_14_2,773628_0, The provinces waste money. They take the money and then give their workers raises.,{},"Mar 21, 2013",ManCityFC,No
73,10019010,source2_10019010_15,069824_0,"This is garbage, Yakboy.Calling Flapper's empty plans a fait accompli of deficit elimination is either the stupidest or most blatantly dishonest bit of bias I've seen from your rag since Ibby stopped writing for the general readership.",{},"Mar 21, 2013",I do not like them Sam I Am,No
74,10019010,source2_10019010_16,605186_0,Same 'ol story with this Harris bunch of PCs in Ottawa. The only fiscal recipe they know is to download the cost on to another level of government. They did the same thing in Ontario by downloading the responsibility and cost of provincial services on to the backs of municipalities. Yet when they were kicked out of office in 2003 they had hidden a nice $5 billion deficit on the books.,{},"Mar 21, 2013",Newsbytes,Yes
75,10019010,source2_10019010_16_0,605186_0,"Even if the $5B deficit wasn't a one off caused by the blackout and SARS, compared to what McGuinty has done I would call it &quot;the good old days&quot;.",{},"Mar 21, 2013",keller204,No
76,10030963,source2_10030963_0,420047_0,"Well gee Marge - I agree that sick days are an issue, but to lump in those on disability and take shots at them is just shallow and callous of you.Taking the average of sick people and those on disability and lumping them together is a bit of a problem. When 1 on my staff was off for cancer treatments, she was off for 6 months on dissability. I suppose that would make it fair to say the other 6 people I employ are abusing their sick days because the average has skyrocketed.Of course, Marge is in perfect health and will never need the generosity of others.Typical G&amp;M not asking questions about data before they write. I gotta stop reading her tripe.",{},"Mar 21, 2013",Sober Second Thought,No
77,10030963,source2_10030963_1,818707_0,"Saying we now have &quot;a two-tier system of workers: people on the public payroll, and everyone else&quot; is just oversimplifying the complex nature of Canada's work force to prove a point.I would expect more intelligent writing from a Globe &amp; Mail columnist",{},"Mar 21, 2013",Sburg,Yes
78,10030963,source2_10030963_1_0,818707_0,I like how you make a sweeping statement aimed at discrediting but make no effort to offer an alternative hypothesis.,{},"Mar 21, 2013",Mag00,No
79,10030963,source2_10030963_1_1,818707_0," Sburg: please explain how this dosn`t exist, or have you worked to long in the public sector bubble?",{},"Mar 21, 2013",scaleworker,No
80,10030963,source2_10030963_1_2,818707_0," Everyone in the private sector can not be lumped together in one pool. Managers in the private sector do not receive the same treatment, rights and benefits as the employees they supervise. Then there those in the boardrooms of corporations - you can't say winks and backslapping don't exist there. Actually, there is even some disparity in the public sector between those who are NOT part of a union (some administrators) and those who are. These administrators are entitled to more benefits than their unionized counterparts. This is what I meant by the complex nature of Canada's work force.",{},"Mar 21, 2013",Sburg,No
81,10030963,source2_10030963_1_3,818707_0, sburg.....It is kinda simple....when you are on the public dole.....y0u get a lot more pay...a lot more time off WITH PAY...a better benifit package..and a much more juicy pension....Pretty simple....what have we missed out ???,{},"Mar 21, 2013",redrider,No
